id,title,upload_date,duration_seconds,duration_bucket,title_chars,title_words,view_count,like_count,thumbnail_url,caption_source,has_turkish_subtitles
O0vmk2YvApk,Fosillerle dolu müzede bir gece geçirdik!,,1740,10m+,42,7,746339,38336,https://i.ytimg.com/vi/O0vmk2YvApk/maxresdefault.jpg,missing,False
B5AiB2ylq00,Bu resme bakınca ne görüyorsun?,,689,10m+,31,5,809190,40916,https://i.ytimg.com/vi/B5AiB2ylq00/maxresdefault.jpg,missing,False
yBHDgyFceSs,Kara tahta mı yoksa beyaz tahta mı?,,813,10m+,35,7,1446966,65134,https://i.ytimg.com/vi/yBHDgyFceSs/maxresdefault.jpg,manual,True
hSVv6NQ0wH8,Yapay Zeka PROMETHEUS dünyayı nasıl ele geçirdi? (Modern bir Masal),,1159,10m+,67,10,2127359,79029,https://i.ytimg.com/vi/hSVv6NQ0wH8/maxresdefault.jpg,automatic,True
De2-TMkxNSY,DISCOVER this video before start 2020!!!,,500,5-10m,40,6,1227011,111418,https://i.ytimg.com/vi/De2-TMkxNSY/maxresdefault.jpg,manual,True
nCbLpangfo4,BEST 19 MOVIES I've watched in 2019,,1453,10m+,35,7,2326329,66859,https://i.ytimg.com/vi/nCbLpangfo4/maxresdefault.jpg,manual,True
SKP92Jtr3cQ,My thoughts on Turkey's car TOGG project,,1441,10m+,40,7,2985962,165204,https://i.ytimg.com/vi/SKP92Jtr3cQ/maxresdefault.jpg,missing,False
ASSkTjEat9U,How did we make our house SMART HOME?,,844,10m+,37,8,864218,39456,https://i.ytimg.com/vi/ASSkTjEat9U/maxresdefault.jpg,missing,False
C5xQly4mhig,Don't break the chain in 2020,,784,10m+,29,6,1324627,78737,https://i.ytimg.com/vi/C5xQly4mhig/maxresdefault.jpg,manual,True
uNPzLxhb6qw,Why did you make a 8K video ? We can't watch even in 720p,,925,10m+,57,13,786554,52268,https://i.ytimg.com/vi/uNPzLxhb6qw/maxresdefault.jpg,missing,False
VRAVXdUvAkU,First 8K Vlog - South Korea Part 3: From Tradition to Future,,923,10m+,60,11,568132,34537,https://i.ytimg.com/vi/VRAVXdUvAkU/maxresdefault.jpg,missing,False
G16TpbnSpFw,İlk 8K Vlog - Güney Kore 1.Bölüm: Han Nehri Mucizesi,,928,10m+,54,12,1024545,46248,https://i.ytimg.com/vi/G16TpbnSpFw/maxresdefault.jpg,manual,True
7HERFTSaBcU,First 8K Vlog - South Korea Part 2: A Digital City,,511,5-10m,50,10,733010,32665,https://i.ytimg.com/vi/7HERFTSaBcU/maxresdefault.jpg,manual,True
UBQEFuTRK0E,A new SpaceX is born,,1073,10m+,20,5,1313294,72660,https://i.ytimg.com/vi_webp/UBQEFuTRK0E/maxresdefault.webp,manual,True
1EUEB2wW2zA,The most powerful form of sleep: KAHVUYKU (COFFSLEEP),,775,10m+,53,8,2130089,122723,https://i.ytimg.com/vi_webp/1EUEB2wW2zA/maxresdefault.webp,manual,True
CgESCTp0UqI,I ordered Tesla Cybertruck! Efficiency and Vehicle Design Analysis,,1552,10m+,66,9,4840595,208173,https://i.ytimg.com/vi/CgESCTp0UqI/maxresdefault.jpg,manual,True
Yvj23C_XB_A,Where did these dragons come from?,,661,10m+,34,6,1237826,63197,https://i.ytimg.com/vi/Yvj23C_XB_A/maxresdefault.jpg,manual,True
4_jY3kYMxYo,Bu cihaz öğrencilerin beynini okuyor!,,697,10m+,37,5,698973,45235,https://i.ytimg.com/vi_webp/4_jY3kYMxYo/maxresdefault.webp,manual,True
iDh0NUGquI0,If you know that you like it to 15 Web Sites,,1378,10m+,44,11,3508722,149014,https://i.ytimg.com/vi_webp/iDh0NUGquI0/maxresdefault.webp,manual,True
4g3XaR35m04,The Wind Rises,,919,10m+,14,3,744210,80227,https://i.ytimg.com/vi_webp/4g3XaR35m04/maxresdefault.webp,manual,True
uM69OaS3d1g,MYSTERY OF 42,,812,10m+,13,3,3722321,147182,https://i.ytimg.com/vi_webp/uM69OaS3d1g/maxresdefault.webp,missing,False
Il42qK7_dGc,4-7-8 -Deep Breathing- Technique,,668,10m+,32,6,874574,56265,https://i.ytimg.com/vi_webp/Il42qK7_dGc/maxresdefault.webp,manual,True
85lCYvfaGtg,QUANTUM SUPREMACY - The beginning of a new era?,,704,10m+,47,8,1368277,72921,https://i.ytimg.com/vi_webp/85lCYvfaGtg/maxresdefault.webp,missing,False
7AW4dTcgyRk,Give your loved ones 602214076000000000000000 molecules on October 23rd,,581,5-10m,71,9,909600,73068,https://i.ytimg.com/vi_webp/7AW4dTcgyRk/maxresdefault.webp,manual,True
oZtkK7Nvcw8,2019 Nobel Fizik Ödülleri kime ve neden verildi?,,821,10m+,50,10,1203399,62373,https://i.ytimg.com/vi_webp/oZtkK7Nvcw8/maxresdefault.webp,manual,True
oBlVL9Jj7Do,Ayakkabı bağcığı neden kendiliğinden çözülür?,,728,10m+,45,5,1848077,121581,https://i.ytimg.com/vi_webp/oBlVL9Jj7Do/maxresdefault.webp,manual,True
h0_0HL0nP0U,The Formula of Hapiness : D+O+S+E,,683,10m+,33,8,2328606,132955,https://i.ytimg.com/vi_webp/h0_0HL0nP0U/maxresdefault.webp,manual,True
c5rqQDeEWhM,Hayalet Adalar,,708,10m+,14,2,2294867,112786,https://i.ytimg.com/vi_webp/c5rqQDeEWhM/maxresdefault.webp,manual,True
HDLBSElbMOA,Pentagon-verified UFO footage,,540,5-10m,29,4,3649334,167826,https://i.ytimg.com/vi_webp/HDLBSElbMOA/maxresdefault.webp,manual,True
rt3ZthtLbWQ,2050 yılında Dünya nasıl bir yer olacak?,,778,10m+,40,7,4133105,114101,https://i.ytimg.com/vi_webp/rt3ZthtLbWQ/maxresdefault.webp,manual,True
Ot0vYkRT1Mg,Seventh Continent,,623,10m+,17,2,2925019,149251,https://i.ytimg.com/vi_webp/Ot0vYkRT1Mg/maxresdefault.webp,manual,True
QzhnczDfR0s,Hindistan Ay’a iniş denemesinde başarısız mı oldu?,,536,5-10m,50,7,1269526,76796,https://i.ytimg.com/vi_webp/QzhnczDfR0s/maxresdefault.webp,manual,True
oN_8J6W8iJE,"If you procrastinate, watch this video without procrastinating anymore!",,726,10m+,71,9,5717274,293928,https://i.ytimg.com/vi_webp/oN_8J6W8iJE/maxresdefault.webp,manual,True
pSNiLnHN4bw,Cep telefonumda ne var? 2019,,1111,10m+,28,5,1914641,77701,https://i.ytimg.com/vi_webp/pSNiLnHN4bw/maxresdefault.webp,missing,False
M9xiMdGRDsg,MEGA VLOG: Taking shower at Niagara Falls!,,1799,10m+,42,7,2310745,115023,https://i.ytimg.com/vi_webp/M9xiMdGRDsg/maxresdefault.webp,manual,True
N4m_xt4vFwY,There is no such person!,,833,10m+,24,5,2291176,106182,https://i.ytimg.com/vi_webp/N4m_xt4vFwY/maxresdefault.webp,manual,True
JmMBZruthxQ,RANDOM QUESTIONS,,998,10m+,16,2,1739217,96425,https://i.ytimg.com/vi_webp/JmMBZruthxQ/maxresdefault.webp,manual,True
5L-lRcg4TTY,Virtual Reality Tour,,1448,10m+,20,3,1598970,72182,https://i.ytimg.com/vi_webp/5L-lRcg4TTY/maxresdefault.webp,manual,True
DghQPqsA4R8,Elon Musk's latest venture Neuralink will put a chip into the human brain in 2020,,743,10m+,81,15,2244626,117763,https://i.ytimg.com/vi_webp/DghQPqsA4R8/maxresdefault.webp,manual,True
31xYUbF3V2M,Did the moon landing ACTUALLY happened?,,1103,10m+,39,6,6205003,172656,https://i.ytimg.com/vi_webp/31xYUbF3V2M/maxresdefault.webp,manual,True
qgkeWRjdPas,Project of Montauk,,790,10m+,18,3,2021852,113729,https://i.ytimg.com/vi_webp/qgkeWRjdPas/maxresdefault.webp,manual,True
4wVfT6K9m04,I recorded a video of the Saturn's rings!,,344,5-10m,41,8,1842062,117774,https://i.ytimg.com/vi_webp/4wVfT6K9m04/maxresdefault.webp,manual,True
KCJDriDjktE,We have designed a race car using only 235 atoms!,,995,10m+,49,10,713369,55773,https://i.ytimg.com/vi_webp/KCJDriDjktE/maxresdefault.webp,manual,True
pQxgqESeGtI,Who is the first real scientist in the world?,,763,10m+,45,9,863657,50849,https://i.ytimg.com/vi_webp/pQxgqESeGtI/maxresdefault.webp,manual,True
9r2ZJhJ8zCE,World's best documentary. It's taken since 56 years and probably you have never watched before.,,730,10m+,95,15,1793079,107765,https://i.ytimg.com/vi_webp/9r2ZJhJ8zCE/maxresdefault.webp,manual,True
2lPigwZnV1g,12 books in 90 days,,641,10m+,19,5,2534972,125634,https://i.ytimg.com/vi_webp/2lPigwZnV1g/maxresdefault.webp,manual,True
C7T7IK3BWhg,Why are the sculptures white?,,484,5-10m,29,5,1079974,70185,https://i.ytimg.com/vi_webp/C7T7IK3BWhg/maxresdefault.webp,manual,True
J1UWh5tVuww,"If 100 babies were raised in a closed room, which language would they speak?",,571,5-10m,76,14,10937470,361235,https://i.ytimg.com/vi_webp/J1UWh5tVuww/maxresdefault.webp,manual,True
WRgkyImOYzA,Who the hell is Billy Bauer (!) Black Mirror S05E02,,983,10m+,51,9,1289533,75927,https://i.ytimg.com/vi_webp/WRgkyImOYzA/maxresdefault.webp,manual,True
qL4OydeNzFE,What's in the deepest point in the world?,,701,10m+,41,8,4646599,243706,https://i.ytimg.com/vi_webp/qL4OydeNzFE/maxresdefault.webp,manual,True
hbTXsHZBWdI,BE PREPARED! Artificial intelligence is about to pass the human intelligence...,,920,10m+,79,11,1724282,71807,https://i.ytimg.com/vi_webp/hbTXsHZBWdI/maxresdefault.webp,manual,True
f69FZ66NvGU,Why do millions of Turks sends their names to Mars?,,879,10m+,51,10,1337583,107979,https://i.ytimg.com/vi_webp/f69FZ66NvGU/maxresdefault.webp,manual,True
HTFTvfin5Es,Let's Walk Friends!,,744,10m+,19,3,559747,56564,https://i.ytimg.com/vi_webp/HTFTvfin5Es/maxresdefault.webp,manual,True
YLqksBowQAE,The art of being happy via 10 words from 10 countries,,598,5-10m,53,11,676750,48586,https://i.ytimg.com/vi_webp/YLqksBowQAE/maxresdefault.webp,manual,True
cl8JNLBaJvw,Starbucks cup in Game of Thrones,,767,10m+,32,6,1467885,93820,https://i.ytimg.com/vi_webp/cl8JNLBaJvw/maxresdefault.webp,manual,True
n1kuBmHuKJI,A Week in NASA - I Met With an Astronaut,,1189,10m+,40,9,3783958,218425,https://i.ytimg.com/vi_webp/n1kuBmHuKJI/maxresdefault.webp,manual,True
BO4EFUnpQ48,Preparations for Journey to Space Center,,900,10m+,40,6,767449,55265,https://i.ytimg.com/vi_webp/BO4EFUnpQ48/maxresdefault.webp,manual,True
tLb_1XBG0ZM,What to do in order to become Very STRONG? - Special Video for April 23,,596,5-10m,71,14,1458156,86549,https://i.ytimg.com/vi_webp/tLb_1XBG0ZM/maxresdefault.webp,manual,True
YpagaIm3AUU,TETRİS neden bu kadar bağımlılık yapıyor?,,690,10m+,41,6,882294,54909,https://i.ytimg.com/vi_webp/YpagaIm3AUU/maxresdefault.webp,manual,True
OegB_0J5Ac8,The 2 GLASSES OF BEADS per day Strategy,,519,5-10m,39,8,805147,54422,https://i.ytimg.com/vi_webp/OegB_0J5Ac8/maxresdefault.webp,manual,True
WAIW0i4DW7g,How did FALCON ROCKETS make a vertical landing?,,827,10m+,47,8,909553,70247,https://i.ytimg.com/vi_webp/WAIW0i4DW7g/maxresdefault.webp,manual,True
f6kVa7kkQiI,Can't a floating city be built in the Sea of ​​Marmara?,,749,10m+,55,11,996092,62934,https://i.ytimg.com/vi_webp/f6kVa7kkQiI/maxresdefault.webp,manual,True
Qv8LnK8RsxQ,10 Nisan’da astronomlar kara deliklerle ilgili “çığır açıcı bilgiler” açıklayacak,,503,5-10m,81,10,1147446,66710,https://i.ytimg.com/vi_webp/Qv8LnK8RsxQ/maxresdefault.webp,manual,True
cUKVgiq9D4c,NINTH and THE LAST,,756,10m+,18,4,1291824,79574,https://i.ytimg.com/vi_webp/cUKVgiq9D4c/maxresdefault.webp,manual,True
SvoFQ-x898U,Google Stadia will finish the game consoles?,,847,10m+,44,7,749633,47021,https://i.ytimg.com/vi_webp/SvoFQ-x898U/maxresdefault.webp,manual,True
1iMmenHFdCE,NVIDIA's GauGAN AI has learned to conversion the drawings into a chart!,,480,5-10m,71,12,624027,38693,https://i.ytimg.com/vi_webp/1iMmenHFdCE/maxresdefault.webp,manual,True
meRNpiyORVs,Scientists have time back?,,637,10m+,26,4,2504261,111401,https://i.ytimg.com/vi_webp/meRNpiyORVs/maxresdefault.webp,manual,True
-3DvuLtuf1U,AYNA DÜNYALAR,,912,10m+,13,2,2335353,108935,https://i.ytimg.com/vi_webp/-3DvuLtuf1U/maxresdefault.webp,automatic,True
oMyAtjwlags,World's Most Dangerous Climb,,845,10m+,28,4,4375887,138472,https://i.ytimg.com/vi_webp/oMyAtjwlags/maxresdefault.webp,manual,True
KW0yOEw2UqY,Have the aliens found us? What is Oumuamua?,,638,10m+,43,8,4903589,168172,https://i.ytimg.com/vi_webp/KW0yOEw2UqY/maxresdefault.webp,manual,True
m1xr6ngPiBU,Why isn't anyone talking about this show?,,1136,10m+,41,7,2865155,87410,https://i.ytimg.com/vi_webp/m1xr6ngPiBU/maxresdefault.webp,manual,True
ptDKt8JqERo,500 years of experimentation? World's longest experiments,,733,10m+,57,7,1474597,61590,https://i.ytimg.com/vi_webp/ptDKt8JqERo/maxresdefault.webp,manual,True
B-lic__ZFA4,Why are the world's poles relocating?,,619,10m+,37,6,1189375,52410,https://i.ytimg.com/vi_webp/B-lic__ZFA4/maxresdefault.webp,manual,True
hFh3JUQ_a5U,THE TROLLEY PROBLEM - What would you do if you were?,,1025,10m+,52,10,3978500,197401,https://i.ytimg.com/vi_webp/hFh3JUQ_a5U/maxresdefault.webp,manual,True
qfzNQAgfsZA,The World's first DESIGNED BABIES were born!,,964,10m+,44,7,3186143,147819,https://i.ytimg.com/vi_webp/qfzNQAgfsZA/maxresdefault.webp,manual,True
1MZWaFdcy3Q,How do you make this shape with a single scissor cut? Answer: Typing algorithm,,916,10m+,78,14,1019981,52542,https://i.ytimg.com/vi_webp/1MZWaFdcy3Q/maxresdefault.webp,manual,True
hGXftt8ZHN4,I swear that I was thinking about it before!,,922,10m+,44,9,2210570,125704,https://i.ytimg.com/vi_webp/hGXftt8ZHN4/maxresdefault.webp,manual,True
8QOE7g7D9J8,Benzine Veda! Tesla Model 3 ile elektrikli otomobil dünyasına merhaba!,,1199,10m+,70,10,3041427,131027,https://i.ytimg.com/vi_webp/8QOE7g7D9J8/maxresdefault.webp,manual,True
qmgpLn8qAXg,Watch this video just before you enter 2019!,,672,10m+,44,8,1792289,127146,https://i.ytimg.com/vi_webp/qmgpLn8qAXg/maxresdefault.webp,manual,True
mpMUBJL01Hw,Top 18 movies I've seen in 2018,,931,10m+,31,7,1941632,64631,https://i.ytimg.com/vi_webp/mpMUBJL01Hw/maxresdefault.webp,manual,True
q_XSTEZWIrA,Why are Saturn's Rings Disappearing?,,517,5-10m,36,5,2123148,77239,https://i.ytimg.com/vi_webp/q_XSTEZWIrA/maxresdefault.webp,manual,True
ADNdyWcOrIU,2019’da yükselecek 6 teknolojik trend,,840,10m+,37,5,933963,40419,https://i.ytimg.com/vi_webp/ADNdyWcOrIU/maxresdefault.webp,missing,False
5uIl38UFVh0,The Most Pleasant New Year Present! - Do not Break the Chain in 2019!,,757,10m+,69,13,1413189,65803,https://i.ytimg.com/vi_webp/5uIl38UFVh0/maxresdefault.webp,manual,True
-98iqLJYXdo,Chinese sent a rover to the Dark Side of the Moon!,,644,10m+,50,11,1304266,46892,https://i.ytimg.com/vi_webp/-98iqLJYXdo/maxresdefault.webp,manual,True
TyKZVXlXess,How many times can you skip a stone on water?,,668,10m+,45,10,1636665,81877,https://i.ytimg.com/vi_webp/TyKZVXlXess/maxresdefault.webp,manual,True
9NNMjxw4GpI,Lung Cancer Awareness Month,,441,5-10m,27,4,174208,15478,https://i.ytimg.com/vi_webp/9NNMjxw4GpI/maxresdefault.webp,missing,False
xX6E5mQ1XP0,11 dakikada MARS Turu,,697,10m+,21,4,3749113,88664,https://i.ytimg.com/vi_webp/xX6E5mQ1XP0/maxresdefault.webp,manual,True
rovTz6ejwvc,Who was this Stan Lee?,,702,10m+,22,5,1252041,74832,https://i.ytimg.com/vi_webp/rovTz6ejwvc/maxresdefault.webp,manual,True
Z06PqZ-t7EI,Tekvin - READ,,465,5-10m,13,2,588805,33464,https://i.ytimg.com/vi_webp/Z06PqZ-t7EI/maxresdefault.webp,manual,True
MfRXdjOznRQ,The World's First AI TV Presenter,,881,10m+,33,6,1483128,63395,https://i.ytimg.com/vi_webp/MfRXdjOznRQ/maxresdefault.webp,manual,True
N31AVgz21c4,Do not think of a white bear!,,631,10m+,29,7,1656059,75380,https://i.ytimg.com/vi_webp/N31AVgz21c4/maxresdefault.webp,manual,True
itAO8RXm2ZI,5 Seconds Gift For 2 BILLION Subscriber,,291,<5m,39,7,659427,73757,https://i.ytimg.com/vi_webp/itAO8RXm2ZI/maxresdefault.webp,manual,True
3LDTgXzWKes,2 hafta sonra kilogramın tanımı değişecek,,569,5-10m,41,6,1134576,69079,https://i.ytimg.com/vi_webp/3LDTgXzWKes/maxresdefault.webp,manual,True
BN-yIQT6gq0,Brief History of the Future - 245 Years in 11 Minutes,,682,10m+,53,10,5984110,171359,https://i.ytimg.com/vi_webp/BN-yIQT6gq0/maxresdefault.webp,manual,True
RebmTZ1AuvM,We found a mysterious iceberg in the form of a table in Antarctica!,,572,5-10m,67,13,2120498,84678,https://i.ytimg.com/vi_webp/RebmTZ1AuvM/maxresdefault.webp,missing,False
bQGb69S_fZ4,WHY CHINESE will send ARTIFICIAL MOON into space?,,602,10m+,49,8,1696351,61515,https://i.ytimg.com/vi_webp/bQGb69S_fZ4/maxresdefault.webp,manual,True
joZvGqg0K_U,Why did the Banksy's £1m worth painting self destructed itself?,,744,10m+,63,10,2637108,100728,https://i.ytimg.com/vi_webp/joZvGqg0K_U/maxresdefault.webp,manual,True
HStCv8ixyWg,Just 12 years left to the unreturnable point!,,559,5-10m,45,8,3864053,153164,https://i.ytimg.com/vi_webp/HStCv8ixyWg/maxresdefault.webp,manual,True
kk6aCzx3kZs,Illusion of Cafe Wall,,429,5-10m,21,4,536123,35969,https://i.ytimg.com/vi_webp/kk6aCzx3kZs/maxresdefault.webp,manual,True
ETMNrwwO4Mg,Will NASA send this vehicle to Mars ?,,713,10m+,37,7,735977,36160,https://i.ytimg.com/vi_webp/ETMNrwwO4Mg/maxresdefault.webp,missing,False
7m50hJglZs8,can hurricans be stopped ? 7 failed try,,618,10m+,39,7,979465,47867,https://i.ytimg.com/vi_webp/7m50hJglZs8/maxresdefault.webp,manual,True
WzNA02gjcPE,Kodlayarak nasıl sanat yapılır?,,582,5-10m,31,4,373875,23736,https://i.ytimg.com/vi_webp/WzNA02gjcPE/maxresdefault.webp,manual,True
56vxGr_TOiE,Japonlar bir asteroide ROBOT indirdi!,,748,10m+,37,5,1017356,58594,https://i.ytimg.com/vi_webp/56vxGr_TOiE/maxresdefault.webp,manual,True
zTxyIMuvs1o,Elon Musk is now sending people to the MOON! Do you know who he sends?,,494,5-10m,70,15,1109727,61627,https://i.ytimg.com/vi_webp/zTxyIMuvs1o/maxresdefault.webp,manual,True
NzwCFn2VQFM,AN ANATOLIAN SUPER HERO : PUDUHEPA,,719,10m+,34,5,516917,36151,https://i.ytimg.com/vi_webp/NzwCFn2VQFM/maxresdefault.webp,manual,True
7qKWkJmsC_A,Ne zaman UÇAN ARABALARımız olacak?,,632,10m+,34,5,486519,27433,https://i.ytimg.com/vi_webp/7qKWkJmsC_A/maxresdefault.webp,manual,True
ULTw1LQDssk,Traveling 4 Disney Parks in 2 Days,,946,10m+,34,7,349408,16431,https://i.ytimg.com/vi_webp/ULTw1LQDssk/maxresdefault.webp,manual,True
ag33VJ0cN38,Deli Dahi DALİ,,601,10m+,14,3,433970,20212,https://i.ytimg.com/vi_webp/ag33VJ0cN38/maxresdefault.webp,manual,True
qFEJlKs79uc,"This clock will run for 10,000 years!",,1014,10m+,37,8,1135585,45526,https://i.ytimg.com/vi_webp/qFEJlKs79uc/maxresdefault.webp,manual,True
xHat6bFuyWY,"City of The first female serial killer, slaves and hurricanes",,809,10m+,61,10,650284,28803,https://i.ytimg.com/vi_webp/xHat6bFuyWY/maxresdefault.webp,manual,True
3x-sqXwyy-s,Iron Man'in çekildiği yere gittik!,,653,10m+,36,7,406651,18778,https://i.ytimg.com/vi_webp/3x-sqXwyy-s/maxresdefault.webp,manual,True
InhONwjflFE,Looking for the Shenandoah Monster :),,940,10m+,37,5,506144,27604,https://i.ytimg.com/vi_webp/InhONwjflFE/maxresdefault.webp,manual,True
lgN6dTJvCvA,52 Blue - World's Loneliest Creature,,409,5-10m,36,5,1403193,87694,https://i.ytimg.com/vi_webp/lgN6dTJvCvA/maxresdefault.webp,manual,True
1HzfO453f24,A new geometric shape has been discovered! SCUTOID,,742,10m+,50,8,1313065,63207,https://i.ytimg.com/vi_webp/1HzfO453f24/maxresdefault.webp,manual,True
7b9pzxZBlbs,I GIVE UP! - Summer School 3,,511,5-10m,28,6,487633,24451,https://i.ytimg.com/vi_webp/7b9pzxZBlbs/maxresdefault.webp,manual,True
egsTmOJt5_o,Look at the sky on the 27th July! Longest lunar eclipse of the century and brightest night of Mars.,,485,5-10m,99,19,1102731,48940,https://i.ytimg.com/vi_webp/egsTmOJt5_o/maxresdefault.webp,manual,True
hCCPbYes2zI,"Why did Hitler design a 4,5 kilometer long building? PRORA Hotel",,478,5-10m,64,12,2889542,86274,https://i.ytimg.com/vi_webp/hCCPbYes2zI/maxresdefault.webp,manual,True
4THSU0om71Q,How does the brain work? - Summer School 2,,796,10m+,42,8,664900,32701,https://i.ytimg.com/vi_webp/4THSU0om71Q/maxresdefault.webp,manual,True
6nupxl23oeU,Asgardia: 2.8 kg ağırlığında bir uzay ülkesi. Şimdilik!,,789,10m+,55,9,1053288,42848,https://i.ytimg.com/vi_webp/6nupxl23oeU/maxresdefault.webp,manual,True
KXcgiR05Eu8,They will not teach you this at school-Summer School Part1,,751,10m+,58,11,772406,47380,https://i.ytimg.com/vi_webp/KXcgiR05Eu8/maxresdefault.webp,manual,True
kpulBzumuKI,The most beautiful activity that can be done in summer: Learning to Learn,,512,5-10m,73,13,738458,46232,https://i.ytimg.com/vi_webp/kpulBzumuKI/maxresdefault.webp,manual,True
2guO7TEnwmA,Instagram TV: Can it be the new YouTube?,,694,10m+,40,8,320694,17677,https://i.ytimg.com/vi_webp/2guO7TEnwmA/maxresdefault.webp,manual,True
B0QcVWErLlM,We Are The Champions! - To one who needs motivation before big tests,,488,5-10m,68,12,524294,33448,https://i.ytimg.com/vi_webp/B0QcVWErLlM/maxresdefault.webp,manual,True
c1VQ3KvixwY,How not to shake hands?,,753,10m+,23,5,1468755,68669,https://i.ytimg.com/vi_webp/c1VQ3KvixwY/maxresdefault.webp,manual,True
wed8hQp6wqI,How to listen active music in 17 steps?,,475,5-10m,39,8,528974,33306,https://i.ytimg.com/vi_webp/wed8hQp6wqI/maxresdefault.webp,manual,True
WrWb-hTJ8cA,Why skyscraper's windows are still being cleaned by humans?,,564,5-10m,59,9,2657461,83988,https://i.ytimg.com/vi_webp/WrWb-hTJ8cA/maxresdefault.webp,manual,True
B8pJQqgNz-Y,Can you train a spider to jump?,,424,5-10m,31,7,515054,28501,https://i.ytimg.com/vi_webp/B8pJQqgNz-Y/maxresdefault.webp,manual,True
scry4y-dBLg,Will game analysis be done without playing? Detroit: Become Human,,829,10m+,65,10,1417482,87611,https://i.ytimg.com/vi_webp/scry4y-dBLg/maxresdefault.webp,manual,True
woWxbXQ1Ty0,3rd brightest object in the sky,,677,10m+,31,6,1082611,49008,https://i.ytimg.com/vi_webp/woWxbXQ1Ty0/maxresdefault.webp,manual,True
1HDZVQgLLY4,What do you hear ? Laurel or Yanny ?  Here's is the scientific explanation of audio  illision,,599,5-10m,93,15,2144525,82424,https://i.ytimg.com/vi_webp/1HDZVQgLLY4/maxresdefault.webp,manual,True
_1EabmR1F4I,How many stones can this jar take ?,,598,5-10m,35,7,599875,40345,https://i.ytimg.com/vi_webp/_1EabmR1F4I/maxresdefault.webp,manual,True
fZU4BNf1WlE,7 Working Techniques 🌴 One Map,,630,10m+,30,5,999883,68585,https://i.ytimg.com/vi_webp/fZU4BNf1WlE/maxresdefault.webp,manual,True
kMCyfPLqTjY,Towards faking human robots,,518,5-10m,27,4,546771,27607,https://i.ytimg.com/vi_webp/kMCyfPLqTjY/maxresdefault.webp,manual,True
vXrWJ-FuoxI,How is GIF the most successful image format on the internet?,,549,5-10m,60,11,341598,20010,https://i.ytimg.com/vi_webp/vXrWJ-FuoxI/maxresdefault.webp,manual,True
1shT8RLFQT8,Slow Motion Techniques with Mobile Phone # SENDEYAVAŞLAT,,861,10m+,56,7,464371,24825,https://i.ytimg.com/vi_webp/1shT8RLFQT8/maxresdefault.webp,manual,True
QpVMwU70OwI,Who plays the automatic piano? Westworld's philosophy,,784,10m+,53,7,907854,45072,https://i.ytimg.com/vi_webp/QpVMwU70OwI/maxresdefault.webp,manual,True
6oUUkdGMYDs,I wish for a magical pen on 23 April,,702,10m+,36,9,522830,51618,https://i.ytimg.com/vi_webp/6oUUkdGMYDs/maxresdefault.webp,manual,True
mUEkPoMMsMc,Can you think in a hybrid way?,,697,10m+,30,7,1535547,90564,https://i.ytimg.com/vi_webp/mUEkPoMMsMc/maxresdefault.webp,manual,True
LEh2PA_I7cQ,An ability that we all need,,740,10m+,27,6,2140741,116431,https://i.ytimg.com/vi_webp/LEh2PA_I7cQ/maxresdefault.webp,manual,True
DmzRtjjtp8k,Which Camera Do I Use?,,891,10m+,22,5,630157,25252,https://i.ytimg.com/vi_webp/DmzRtjjtp8k/maxresdefault.webp,manual,True
AwL5uSm4hL8,Should we delete Facebook? #deleteFacebook Psychographical Propaganda Techniques and CambAnalytica,,1276,10m+,98,10,2855190,120319,https://i.ytimg.com/vi_webp/AwL5uSm4hL8/maxresdefault.webp,manual,True
LGCZCo-rgu4,Barış Özcan & Şanışer - Because Of Fear,,234,<5m,39,6,6602398,413709,https://i.ytimg.com/vi_webp/LGCZCo-rgu4/maxresdefault.webp,manual,True
hPZ1n7oZYpE,I finally learned what is the meaning of DISS!,,757,10m+,46,9,2679782,158811,https://i.ytimg.com/vi_webp/hPZ1n7oZYpE/maxresdefault.webp,manual,True
FgorLc4K2eA,Who was Stephen Hawking?,,930,10m+,24,4,6235861,215337,https://i.ytimg.com/vi_webp/FgorLc4K2eA/maxresdefault.webp,manual,True
4N7QCxlifXQ,"Are we ready for π (pi) day? 🥧NASA's ""Pi in the Sky"" event",,675,10m+,58,13,493332,24386,https://i.ytimg.com/vi_webp/4N7QCxlifXQ/maxresdefault.webp,manual,True
-k49ykDKi68,What is the most important word we need to learn to become succesful?,,666,10m+,69,13,2437951,127352,https://i.ytimg.com/vi_webp/-k49ykDKi68/maxresdefault.webp,manual,True
GVzLvceMC1I,"One more cup of coffee, before I leave",,771,10m+,38,8,1067994,55293,https://i.ytimg.com/vi_webp/GVzLvceMC1I/maxresdefault.webp,manual,True
8AL8C1SXRlw,We are with Japanese guests at our house!,,1057,10m+,41,8,402084,19072,https://i.ytimg.com/vi_webp/8AL8C1SXRlw/maxresdefault.webp,missing,False
jW-kdWUVgV0,The guests from Japan. Recognized her?,,728,10m+,38,6,367455,18689,https://i.ytimg.com/vi_webp/jW-kdWUVgV0/maxresdefault.webp,manual,True
NgsM4mRc5uk,Is it forbidden to go to Antarctica?,,573,5-10m,36,7,4857489,149589,https://i.ytimg.com/vi_webp/NgsM4mRc5uk/maxresdefault.webp,manual,True
