id,ocr_text,ocr_word_count,ocr_char_count,has_digits,exclamation_count,question_count,view_count,log_views_per_day
XbCdankkJxU,N di a | a | | B | @ | | | | | . | | | | | | a || | | | al Li ty SS nell 1s Lil vi,14,108,1,0,0,1695152,6.579951
XjR4hA2E_BE,"= ¥, VJ DÜNYANIN 7 UZUN YAŞAYAN CANLILARI",6,44,1,0,0,999465,5.595071
XkBDejkRCjs,"co — af mille, İİ e SS p Verse, EKTİ OTOMOBİLLER N ÇEVRECİ DEĞİL Mİ?",17,79,0,0,1,588618,5.813186
Xn51Ujzrx68,7 = N 4% a NY ENE Tİ p Ni 2 TRV a in,13,43,1,0,0,425363,9.664925
YCVoTANsICM,| == > — —— e 4 İ e an m: = ca EEE Se Se a =,11,57,1,0,0,83081,3.180769
YHbyVTkgT0U,pee: at ae 1 | ie b SF a) İli Ge »” ASİLIKSIZ. a ae © one : en Fawer a > OLASILIKSIZ ADAM FAWER,22,114,1,0,0,415168,4.742709
YLqksBowQAE,"™ \\ e abaceexes sarman İN 4 hay pen tan ak tr juttsh 4 : Mae EİN ya G;esta ‘| NS 7 5) ~ - WN ENE at, A : yi out uel NA SAN Ml i | | N ¥ | | i eit WE Ge ut Av Yav: ok on eki Kat Ho opo""",47,229,1,0,0,676750,5.545148
YNxxaxymFic,Ss cas) AVA GERI a # 5 ADONUYORUZ!,7,37,1,1,0,866669,8.330319
YeoHProFCA8,N 'İN YÜZ TANIMA TEKNOLOJİSİ EN KÖTÜ KABUSUMUZ OLABİLİR Mİ?,14,61,0,0,1,1039873,5.783665
YjCUt-pWdQU,Was,1,3,0,0,0,421999,5.198259
Ym3DwNJjKio,PREMIERE PRO EĞİTİMİ 3 i 00:00:08:18 Bk N A 00:00:07:16 00:00:08:19 LH A 00:00:01:07 A ee N ey) Tey =) ie KN ee ey) ae) eee mee mmm in: (All * “nn | MAN ÇİZGİSİNDE 15 ZA KLİPLERİ DÜZENLEMEK =,54,213,1,0,0,27819,2.053491
YnoslpFnzsQ,"if (( GENK VEERDEM RANA HE GECIAD ,",6,38,0,0,0,744794,5.907303
YpagaIm3AUU,2. EE — | ii Kk e 1 Temis = “a _| ETKİSİ? ; oo — —.,12,61,1,0,1,882294,5.800486
YuIQQ6Ce08Y,METAVERSE DEN DAH,3,17,0,0,0,1588958,6.810038
YuL1p0bzZMU,rel CH WILHELA 3k 2. ke v9 “aN ye or Bod A il İ } ae | 3 Me dj ; BÖYLE BUYURDU ZERDUST “ey FRIEDRICHNIETZSCHE,23,126,1,0,0,347558,4.543343
YuljhpMfAkQ,. | « = \ INSTAGRAM'IN LOGOSU NEDEN DEĞİŞTİ?,5,48,0,0,1,1194277,5.768804
Yvj23C_XB_A,EREDEN se / 44,3,15,1,0,0,1237826,6.22091
Z06PqZ-t7EI,TEKVİN WE <p A > aN TEKVIN,7,32,0,0,0,588805,5.340505
Z4Rs8wFOE_A,Aş ml | # a —s-,4,18,0,0,0,832510,6.491681
ZIqNh-eUYP8,NV Bej) bi => t y vo,6,26,0,0,0,1198533,7.567407
ZKpVeaqZ_eA,"v uN | a, MANDELA ETKİSİYLE HARİTALARIN NE İLGİSİ VAR?",14,58,0,0,1,959881,5.604677
ZWxqQ7MZM7Y,"POON p \ ( we Hy a di ~ (3 af. | aE} A os po -— = a ağ: a — tf, N W W W 4 4 P . gi",24,109,1,0,0,410915,4.849137
ZhWjcBbJ1fY,sö in be ice Se Ny Lİ A fn si a A ¥ LAR DIYARI ee = | cote > E Mz 5 = EE ae 7 pi ii ya,25,113,1,0,0,1489255,7.106363
ZhbjdTlRHjc,"RALPH (AC 41+ , Yi Ue GUNES ENERJİSİ a i ~ = lu NSBACK HUGO GERNSBACK << RALPH 1246 41+ 1911 Pu IN ""Rp LYNN / 7 A = GELECEĞİ TAHMİN EDEN ROMANLAR a m",31,172,1,0,0,783808,5.307386
ZoOTMQQzsJY,vif ~ 2“ m <2; 2017'DE ZİNCİR KIRMA,9,40,1,0,0,490265,4.94223
ZpbuRUKThF4,KEİ f. KITAP MI? > “,4,23,0,0,1,200707,6.141019
ZqIIEH7n0L0,"2 - — Wak! K7 VoKENoy, KENDİ POKEMON 60 OYUNUMU TASARLADIM",9,63,1,1,0,545887,5.00838
ZvBhqRmGC1E,", bi ği “Kip GELE A.GMELLS - ZAMAN MAKİNESİ /¥, O 4 bi # es LAM g y ep Tad N t y",21,94,1,0,0,579976,5.502495
_1EabmR1F4I,"ots ö< N PE LOR | 4 N i, A iğ J vi. ? > — 244 x â oe 7",17,69,1,0,1,599875,5.297475
_22z2rwaQ3o,is BİLİMLE İLGİLİ aoe soe k BİR KITAP OKUMA HAKKIM OLSAYDI | ap KOZMOS > ae,19,85,0,0,0,752723,6.186856
_2suGdcsiBo,"ar Li Aa, ag - ed EE & aa N dı | Mg fda Saklı = A — Tüm af C/ ACK o!",18,84,0,1,0,504824,7.339601
_4LindMCM0g,a Aw = Com | Ly Le SENİ İSTİYOR!,9,37,0,1,0,458906,7.265859
_5fwRs94pvE,a» a=! 7d ——— ot { 2018'DE ZİNCİRİ KIRMA,9,46,1,1,0,900996,5.656115
_DDeF00hglI,7 rv hy AW > fi hee Nİ ® My) N za ZA i Ea MN ME in AN > BN IDRIS ee GIANCARLO. CHRISTOPHER NEEL MURRAY KİNGSLEY EAE ONE WONGO? yolun | \ ESPOSITO O MALKEN SETHI THE JUNGLE BOOK (2016) ORMAN COCUGU - IZLE,41,228,1,0,1,85855,3.200356
_HcYU4Z3TKs,Türkiye Uzay Ajansi Milli Uzay Programı açıklandı. ç — u ND J DIN wy vie,14,81,0,0,0,1008060,6.215676
_J78SeTk7LQ,N <<“ e Yy Ow! & yk Bi at m / 4) NA a ay 44,13,56,1,1,0,379396,5.895407
_PV_SBFJS74,"am Py PE t J MA M A, Mit SIKILMA A Lİ KE — >",13,56,0,0,0,1868123,7.630788
_Rs5Wy8836s,"ree Logo.pr Effect Controls © birinci bölüm * Cross Dissolve 93:00 (00:00:04:00 00:00 > Image A fades into image 8. AC TCU PREMIERE PRO EGITIMI _ Sa B Duration 09:00:02:00 Alignment: ‘Center at 7 Start: 0.0 End: 100.0 A B sy Show Actual Sources ,00:00:05:15 Fit we = A. 00:00:17:15 | ee | 9 00:00:05:15 qe <i > » oF Aa Ak'a ct Fe E info [effects =| birinci bölüm * a 0 e oo 00:00:05:15 (00:00:03:00 00:00:04:00 (00:00:05:00 00:00:06:00 BB Audio Transitions * ew 2 18 24 İMULGS31LMOVİV) Opacity:Opa 30 a6 SEFEKTLERIN| “S | 652. (OV (Al | MV1_6531.MOV [A] > 4 GEÇİ özi >” DEĞİŞTİRMEK 55",134,646,1,0,0,20988,1.812628
_SuOMEy67qI,"| effect Controls | Avdio Mixer: birin. ‘Source: birinci bölüm: Müzikımp3: 00:00:00:00 + =| mx. PREMIERE PRO EĞİTİMİ = 00:00:03:14 EE 00:00:24:22 | 00:00:00:00 Ft = sea TA 00:00:24:22 2 7 vi - KN [l qe <i > EN = = = + q ih Te <i > > af Aa Ak'a + = Bin: MP3 * Browse info ts rkers = birinci bolum » Pa Foto Saf pro)\MP3 2 items 00:00:00:00 tn: TAN 00:00:05:00 (00:00:10:00 (00:00:15:0t = 00: ral te > sa > Logo VE MUZIK SEVIVESIN 24 SES » | -EFEKTLERDEN AYARLAMAK lick in empty space and drag to marquee select. Use Shift, Opt, and Cmd for other options.",116,611,1,0,0,62553,2.789888
_W-Z5z25xyc,“ <1 Gİ « eine a> «9g » bsi | NEDEN 4 -& ği Se. Be LY tt ye ae wis GÖZÜLEMİYOR? NA fe mi as ——,22,116,1,0,1,953098,7.288112
_YePCTMXKDw,"Dİ İ I DM Peet Eee ae 7 Url Nİ ‘GUL Fe ef ‘eG Tn — a Sos Ae, Gi",19,75,1,0,0,965547,6.241777
_aGiTftfhyo,e > e LOCH NES CA AVI N a NIDE ASTAL,10,44,0,0,0,797774,6.610851
_n286ZRKsnw,urce: MVIL654 S ÖİTİMİ W | PREMIERE PRDE an N 00:00: N 00:00:02: A 00:00:04:05 in lf) [tke » Yİ |=) birinci bölüm. folie) [ie ——— İP = 00:00:00:00 EOLARIN SADECE İSTENEN 0 . Vip “BÖLÜMLERİNİN SEÇİLMESİ LE,48,227,1,0,0,45471,2.493762
_oLx7iP-G4o,a Aw w (di 1 7 ME A,8,26,1,0,0,225576,4.102175
a5FqNZt1o0c,AYALEr PARCAC v5 —— En,4,25,1,0,0,498006,6.231763
aAAQ8SLJ-AU,YÜZ UY BİZ ESİR DÜŞTÜK ALİ ÇAMLIBEL,9,37,0,0,0,39550,2.432627
aCepG-VIpIU,LE “ a) | = NE N IN U eT hss ...,8,42,0,0,0,1296888,6.445635
aD-_ODZHfHQ,lala ne var? od — =~ a,5,26,0,0,1,806188,6.379933
aXKrCUIswsI,ir Pee mz al L/ eren “ya (e it ~~ BU ROBO So ———— 1000S _f,14,70,1,0,0,885139,8.013658
abNrJtHpt5Q,ME 7 ale te | Yf PLU p FORGE ma,9,37,1,0,0,949963,7.719617
adh1JDl2mDk,teeny di f “fi $i Dm İĞNE DELİĞİNDEN HİNDİSTAN SEYRETMEK,15,60,0,0,0,1559030,6.12233
ag33VJ0cN38,at XX. a3 gi i — — > iit 0 bik A LR DELİ DAHİ DA Lİ,14,64,1,0,0,433970,5.013214
aom0IXUcTcY,1 a a ve. Ao — GÜNEŞİ NO — 7 BU KADAR YAKINDAN GÖRMEDİK! çözünürlüklü. — otoğrafı çekildi e ry,18,105,1,1,0,1977625,6.719149
auXXdzlKbOY,"gg o yön a is ie 1117 MoT! (Av Uh | gee oy vak Yİ OH, ye baa VSS ds ix om Fu i oie si Z, e iel ue Bs are es aye i VY, eat a ys, e) 7. ie ölesi yee: Bia, Sey e a thes Re a te is",52,226,1,1,0,2155449,7.821181
ax9AZ9s5Mbo,Y/ y \ | İYİ UYKULAR KALİTE Lİ UYKUNUN SIRLARI,10,50,0,0,0,2300637,6.415504
axwVhuyPFwI,» \ wa S55 on di AN (ki KARA DELİK LZ — =m = Tk LA Ve vi ZE ArT VU VA! \\) NN anit \\ i\} TU 2,24,117,1,1,0,329040,5.851406
b5LX2jPZSCg,"Premiere Pro Fi Edi Marker le, Project Clip Seguence dow — Help Source! MVI_6554.MOV Tv) Effect Contro ixer bir bola ei PREMİERE PRO EGİTİMİ pag ase eae 4 ay = 00:00:22:05 Fie B+ Ta A. 00:00:29:17 00:00:00:19 Fit = A 00:00:12:20 a cE 9 7 v e <i > th q ii te <i > > af A Ak'a a 7 birinci Bolum » = Bin: MOV = dia info as kers = 3 Foto Safari prpro)\ MOV 17 tems 00:00:00:19 tn: TAN 00:00 (00:00:10:00 (00:00:15:0t ‘ie ee vy | 00:00:05:00 ar 2 ezel ris as > on. et Mü sa > Logo [vi oss: 24 20 36 NALLARI GİZLEMEK =a ~~ 42 99 KA s4 “VE KİLİTLEMEK En a",138,631,1,1,0,21503,1.832953
bAv4XsWVXV4,A FOEGIN ECEG 1 | (2 lye ye KENTLERİNDE 2 MOBI ‘IMI rq \ OT,14,72,1,0,0,593499,5.61956
bH_LtNSnNOE,"Cer “tC ZA 4 NEDEN Jerr CD) LÂ NOT A Lb TUTMALIYIZ? al (A i> LZ li” a“ , a - EFA” d 724 Zf > yi Fic Cog VL",27,129,1,0,1,646732,5.18256
bNi3Dr3Rozk,JYATAS : go ” EDEN KEP BLL?,5,30,0,0,1,560341,7.630984
bQGb69S_fZ4,"we gili mm ÇİN NEDEN UZAYA GİDERECEK,",9,40,0,0,0,1696351,6.387098
bUFPiWaLv5E,"Düz Dünya'dan e Big Bane'e ‘we & 7 47 Uf,",9,48,1,0,0,1780974,6.748924
bWqz9Exk-v0,Ie nl 4 1:9 “ NEDEN HEPSİNDE SAN 10:107 - = B Sse,13,56,1,0,0,1016959,6.491713
bf0G7v0NE68,iMKANSIZIN ŞARKISI (e ie İMKANSIZIN ŞARKISI HARUK! MURAKAMI,9,63,0,1,0,90652,3.206046
biOpGkPG_Ho,| SİBER GÜVENLİK DERSİ,5,23,0,0,0,1361863,6.050519
bmWaS-wdWZY,"” - |, A ii Il 11 | Mİ rl 7 iN) gi SEN 5 ) }",11,56,1,0,0,247205,6.468883
bwIO-XQ9-M8,"DÜNYADAKİ TÜM HARİTALAR İÇİ TTL &i BUA RENK YETERLİ,",11,54,0,0,0,471610,5.999072
c1VQ3KvixwY,Ça (e. ey me) A NASIL EL SIKISILM AZ?,9,42,0,0,1,1468755,6.200267
c5TpfDvSvII,"7 W NN, N NN A i © NN W .4 N AN > AV # NY N IN aia Sİ mii",19,76,1,0,0,728816,6.404111
c5rqQDeEWhM,"» gl Wa on ka) Bs, ia + Fee a Se Ste or 6» aS cr & ty, Y a ce ka > “s4 he) AKİ re Km rt Li ee) vw ta e; il) is 2 A Le pi a İni rd We a “ A bi at si sete % Zi a ms ¥%, ee eği ». <3 bay ri “e yi + cs ee — EN RED “ey, aN, ty, aşa at xt ee *§. nae su 4 Be we İni ey ğe, fe BOG cay te va pe ae & te at .e @gihay an ay ENG ee. Sira EDA ay e : os ay e. Sg e oe",102,454,1,0,0,2294867,6.816459
cFZwBZLwiTI,7 > g5 4 t= 4 er W DEMİŞ Ili LECEGE BİLİ Ib TRANSFERİ,15,63,1,0,0,608047,6.093332
cP-EAX0__gw,un >. ; VEEN UUZ ~~ — — a. 24 2006 N EVER Fi,9,53,1,0,0,730769,7.061764
cUHbcVwLmv4,"4 SA, ep sy ta AD ia NS » Wi if LTIND ae if DENI N DI Va a 468 KABLO — =< N \\ NN ANS a 7) İNTERNETİN 9 99'U NS VAN = es ASS van",35,163,1,0,0,2060163,6.764594
cUKVgiq9D4c,MAOVUZUN O! JYNULUNUL IL COATINGL VL. VUNUINUL,7,49,0,1,0,1291824,6.173016
cbOSMapWBlY,"‘ee! ri eet T's BOR, te % a io ees (88 BDL dekan va yes no yi KAYB ae | RA Mi am ğ mi ii) — ey =",25,119,1,1,0,218596,5.828677
ccZqiZ3Woo4,o | Artemis Il Ay'a ae §.GUN ÖZETİ <<,7,39,0,0,0,80751,6.388154
cl8JNLBaJvw,oo THRONES’ DAKI 4 STARBUCKS BAR NWS - - DAĞI «sp a AY,11,64,1,0,0,1467885,6.316189
coutXRqrUeo,"4 L/ Po. \ >. TE we ERO! 5 BU AST Y0 gi 7] 5 ri of yy by 2k “WR ae SY ax, — SEE",23,104,1,1,0,854391,5.999101
cr2B2BwRwaI,XL ERİ OOK ye ire e rl wo 4% vale J. DÜNYANIN EN TOHAF VERİ,15,68,1,0,0,550079,5.716173
d1pHOsXRdEg,"ili, iş (e OS (2) eee: a) gi io) ios > AN pa Yeri yn GE NEDEN DAHA ZOR? # we i pa \",21,99,1,0,1,408829,5.598298
d9JyuSxNEzw,all vi | = = | l | |. Me > | ah Mo,6,45,0,0,0,817217,6.794764
d9xJc2Dc_1s,>. A e ol NE MEM İLGİN gil,9,31,0,0,0,1605173,7.42658
dAGGhi6On20,"7.GUN ÖZETİ kan,",4,17,1,0,0,82428,6.423465
dGbJRqV19tw,KE S27 a TE dd Dünyayı Kurtare m a,9,40,1,0,0,356315,7.800373
dHyAItfBNI8,a > | : LR E ii 38 SAATTE 3200 KM VLOG 2,10,46,1,0,0,115170,3.553444
dNPFjxvYfkc,Ng | a.” a |,3,15,0,0,0,91913,3.242927
dVbF2j41KVA,"21, Yüzyılın çıplak gözle görülebilen ilk kuyruklu yıldızı sx ği NEDE E va u ~",14,83,1,0,0,739454,5.805581
dZxavUq6r00,es ovUN MOTORUNA GLE -i Me = \,6,35,0,0,0,426497,7.031999
dgVRG9BQTp8,rf - pm 1 7 7 Ft a ae ec om YS ‘,11,38,1,0,0,473210,7.542372
dkBIPJYcTfg,"a, - — am “= - > META — KENT ~ ÇİZGİ",6,44,0,0,0,4069520,7.918927
dqpr4o8Z4bM,"YAPAY ZEK e, BULUYOR! r 4 | — (ey fk: whet x ji fai ita i iW ge za) | if |",18,89,1,1,0,522585,6.553244
drKXIna4kLU,x iy,2,5,0,0,0,360362,6.575669
dt_lLSRX7tc,le z = . / Mh = . ae Md EDEN HERKE BU DİZİDEN BAHSEDİYOR?,13,67,0,0,1,3136216,7.481487
dxkOUi8MO44,ge iy coe ah? ee,5,20,0,0,1,475258,6.229835
e5T---HiB08,USU ULUKURTUN,2,14,0,0,0,1133520,7.7347
e9SEsdHlt2o,FO KANITI! EN İKMAEDİĞ,6,23,0,1,0,651474,8.762177
eFX93zJZWUM,Gini “UR 7 sayı,4,16,1,0,0,582423,6.45869
eHi0Vz6whNM,| 76 v .. KUMANDA KİMDE?,5,27,1,0,1,273072,4.289073
eKeIQPz_xf8,"Pay ŞEYTAN. ae, 1 il! KULE, IFS Dİ LI | A | 1 NİN yi ) Ih J İl a rd as = mn aon",23,102,1,1,0,1181711,6.456252
eNgsPsnRfSY,"I nies a RAKİBİ | a A # mağ” lk Fe A A, (my",13,51,0,0,0,612133,6.286907
eO5LaCVOPYg,\ rate) en YUKARIS| KALABALIK 7 AN,6,38,1,0,0,1683585,7.008903
ePc4nRcRwrI,"Comp] ‘Select All Py NFAVORTT| Synch PREMIERE PRO EĞİTİMİ fee yy € 5) G ut 98 102 ir. mm R2 | IMG_6521.CR2 fn > | ||| = ay B: 143 fin». MG. 6519. 94 CAL! le lected far. fd, Cont or IMG_6526.cR2 aa White Ba ot a on m>| 6350 a 416 m (e Tl Tint 2 IMG_6529.cR2 IMG_6520. g8 = = Key Oren 728 Exposure Default 1505 — ———— Contrast Expos ——— ———— Apert Highlights o ———— uitipte values) Game Shadows İmera Raw image tiple values) tiple values) uitpte values) Litipte values) —— EB İÇERİ AKTARILAMAYACAK tagged 04 DOSYALARIN DÖNÜŞTÜRÜLMESİ IIs OZCAN.",96,618,1,1,0,75227,2.96398
eWEzeOq8kic,"4 Premiere Fil di equenc birinci bölüm: Effect Controls (Go clip selected) PREMIERE PRO EĞİTİMİ = 00:00:10:23 Fie ye A 00:00:34:09 a EL #00001023 v q t te <I Li > oF ES wee) Bin: MP3 = dla Bron Birinci bölüm » zo Ea Foto Safari, roj MP3 2 items 00:00:10:23 Bn (Al 00:00:10:00. 00:00:15:00. 00:00:20:00. pe sew Ee cits on 12 > Logo 15 ui li sa > Video 2 18 e Y Video 1 Muzik.mp3 3:31752 Seslendirme.méa 24:29988 21 24 AL oa > Aktüel 27 Anlatict rme.m4s Seslendirmeimdal Volume:Lev ERs) 33 ee 36 29 42 45 KANALINDA ANAHTAR st 96 SES sé ÇERÇEVELER KULLANMAK EE",126,634,1,0,0,24602,1.947235
eX0uvsbPKyg,EN b w ik Fe ‘= \ —- Seg r = B tea ei N y aN Tt 100 YIL ÖNCEDEN 2000'LERIN İLGİNÇ RESİMLERİ,23,108,1,0,0,1451106,5.964904
e_StF48eLhU,Si = KENU (,2,13,0,0,0,762970,5.988446
egsTmOJt5_o,Zİ Care» a EN - MÜZYILIN EN UZUN RL ECESI. 27 TEMMUZ GECESİ GÖKYÜZÜNE BAKIN!,14,83,1,1,0,1102731,5.927426
eli9sU-a3tg,~ p SAL wa. Ek DÜNYANIN ENE ski AVI | (CAL! DS,10,53,0,1,0,529727,5.483983
epKLucWhn7U,a e 2022'NIN İLK ViPAL OYUNU WORD | A > ae,10,48,1,0,0,837886,6.22005
esvaeYNLLxQ,Te İİ DI ZAMAN A a” = V YA dir li wae un .. ea AL m 5 ci ve “=> NEDEN DEĞİŞTİ WA,23,97,1,0,0,219116,6.793147
euAVuBxW9iw,"(7 —— a m 0: a i Pa sors Ses as ee. se mw e.“ A -"" “i > pe, mee ye “Ss ZN Ay ¥ 5 e ‘SS Cz es ee, Gi» x fie’ 5 LF b > 5 4 ği a o ¢ ZS gr agi",42,182,1,0,0,385521,4.676647
ex2RlkCjO9Q,war narmak Şu BUrUyorsul28 YILLIK 4 A A TAVSİYE,10,52,1,0,0,1206711,6.36693
exsCC1_jHIw,xs Yazarin kendi sulubo ya resimleri yle p an 4 (9 Wy ae KÜÇÜK PRENS ‘ ae ANTOINE DE SAINT-EXUPERY,20,108,1,0,0,422599,4.687798
eygQXHuawDw,mi EN et ae | rg iy } 2 ere: Pay A NG b i | We ii A rl — ee red,19,82,1,0,0,127512,3.546929
f1fzPoEj_B4,"——— A, aaa saz >... — ii — —- a III a eS — a EE — au TOPLAR NERENK?, e m — ~ uu REN, KR AZ",19,107,0,0,1,529127,5.617866
f69FZ66NvGU,MİLYONLARCA TURK MARSA 4 il | ‘i SMINI kem © | Ee & Sigg Pi a hee 4 ; e > EDEN?,17,92,1,0,1,1337583,6.228679
f6kVa7kkQiI,SS eee Xe oh wes ie MARMARA DENİZİ'NDE YÜZEN BIR KENT YAPILAMAZ MI?,15,72,0,0,1,996092,5.916254
f8wQj7zbspE,"> $e ns. ¥ =e jem > h/ > > g* J= ey — a Te ON > eae at i mi “ Ad wy [. NEDENE —_ ~~ iy > M4 =, - TR gra (e TR Me” 7",27,152,1,0,0,599690,10.73924
fBvu7s5L6DE,"iy ae 3 | | re Gi, di) Le i BATGDIN Iİ aa a — b sd",14,63,1,0,0,1409768,6.636227
fDR0EGhSfPQ,"MİLYON DOLARLIK A m. gem a 4 =<"" i if",10,42,1,0,0,505816,5.879725
fHTRKYkgfG0,“20 NİSANÜZEL \ af ve eae te “© GOCUKLARAYILM DA TAVSİYELERİ — > ——,11,74,1,0,0,1637934,6.565353
fOeNdTYP4c4,R — a4 — 4 ç gün olur asra bedel ki aly hizi İVA Yi yuki e GÜN OLUR ASRA BEDEL Cengiz Aytmatov CENGİZ AYTMATOV,25,120,1,0,0,123740,3.533036
fS6Yx4VEELc,uu DEV a E (ll İl | al reall a sci ii. ie,13,53,0,0,0,460541,6.00911
fTFyk-ZCj4s,NE Rv A py V \\ pm — a,7,29,0,0,0,1035438,6.952577
fUzZSU9wBCM,DOYMAK MN SANE Kriyonik Şirketlerin Size Söylemedikleri Ay a I By ee >< pi <= ss e,15,92,0,0,0,1399261,7.527928
fXIbknxEzc0,pe Fe ç sazı € + vw vot aS yi larca izole yasayabl 1 v asirono \ konusund a hize ne öğretebilir? a ™’,20,117,1,0,1,625573,5.594382
fZU4BNf1WlE,>. WA if / he ih P 2 My vak ms >_> NC sa wi NEZ,14,60,1,0,0,999883,5.805067
fZxPBF7EymU,7 Adimd DEPREME HAZIROLMAK fad G | ÖNCESİ SIRASI | SONRAST,9,61,1,0,0,977962,6.012869
fou5yveUIQs,a pe AN DA EN BUYUK ati ) JU KIM OLACAK?,10,46,0,0,1,1241117,6.436232
gGVXwuucBYY,"of > ei Ae EE ws —* ye a ği a © ©, —. __ —. ay e, TR am ——— b an 3 & = pa f pa ii Ee \ a",23,117,1,0,0,163854,3.792318
gKcXGgMSHDI,LN. TOLSTOY Hit . | Mae INSAN NEVLE YAŞAR? LEV TOLSTOY,9,60,0,0,1,212542,4.060129
gOteZpU1io8,) a P| / \ 14 FİLMDEN 12 HAVALIMANI HIKAYES|,8,47,1,0,0,138533,3.649134
gVAIv6Uk910,NEDEN A L MESAF MULASY! KM,6,29,0,1,0,491572,5.372401
gXgkX010XO8,"\\ MN eti! -K EN pasın | İ mu * 1 606 (A Yİ in "" GIOVANN PAPINI",14,76,1,1,0,50776,2.67469
gZdJ70cDvbA,A fiw Nİ 4 g9 o,6,18,1,0,0,605121,5.261956
ghS-AkvGg9U,"e) | bemal! ="" Ve © ZAY SESSİZ MI? a Yaa",9,46,0,1,1,376583,8.027036
giGKlpuXdwo,BU GEZEGENDE - UZAYLYASAMM BULUNDUZ \ 5,5,44,1,0,0,827656,6.993952
glSbguyxyU8,"e oa Emi E Ta birinci bölüm * Logo.png tle tle OL TE Ne Video Effects, iy) | Abaci .. [Ba Tea Â PREMIERE PRO EĞİTİMİ Y & EE Motion TIT En [egutar [Bd u 09 20 a üne 1000, BE X Position 2101.0 ö Position Y Position © Scale 2S 581.0 width 1105.8 Scale width oe Height 269. Cals > Rotation 0.0"" © Rotation me Properties © Anchor Point ee Font Family [essai Cl > © Anti-licker Filter ha Font Style [Regular lid yf Opacity en Font Size 269.3 > %® Opacity Aspect, 100.0% Blend Mode ve i Leading 00 > Time Remapping Kerning 00 we = A 00:00:15:22 ‘Tracking 00 Align Baseline Shift 0.0 er Slant 00* oF Fas » 00:00: zi Msi Small Caps Small Caps Size 75.0% Project: Foto Safari = Bro Underline Foto Safarl.prpro} Center > distort (00:00:15:00 | = (5) YEM Fill Type Solid 7 2 Color =, Opacity 100% 24 >» Sheen 30 YAZI > Texture a6 x. © Strokes ¥ Inner Strokes -2 31 'Y Outer Strokes Shadow Ğİ mm 54 OLUŞTURMAK © 55",177,1024,1,0,0,29413,2.102232
gqKfG0izuwI,= > * 1) tap iye A A 0 iş > ee Sq UZAYLILAR İÇİN = DÜNYASI REHBERİ,15,79,1,0,0,470602,4.998881
gt4QhJluSaA,"Le = 2025'TEKi —_—, 5 TEKNOLOJİK a GELİŞME e fl Wa İl",14,62,1,0,0,765470,5.230488
gtCZygNFG7E,AYLAK ADAM YUSUF ATILGAN,4,25,0,0,0,109961,3.408044
guxpK5znaME,w >=,1,5,0,0,0,387091,4.641014
gvPnxlg1QAU,"@ PremierePro File Edit, Project Clip Sequence Marker Tile. Window _ Help. ag x Effect Controls = birinci bölüm * Muzik.mp3 ‘Audio Effects x — PREMIERE PRO EĞİTİMİ > Volume > Channel Volume > Panner d 00:00:13:09 Fit = Ts A 00:00:18:04 9 00:00:13:09 > te <i > > oF eee = Project: Foto Safari a = birinci bölüm * O rem Foto Safari prproj 00:00:13:09 (00:00:05:00 (00:00:10:00 00:00:15:00 “ ae tn: [All | ew n 2 18 24 6531. MOV [V) city 35s |MVILBS47.MO| Cross IMG ra 27.jp9 2acity:Opacity 30 FEKTLERİNİ 36 SE = = 42 3 GEÇİ 48 > UYGULAMAK 55 İlek in empty space and drag to marquee select. Use Shift, Opt, and Cmd for ther options.",130,694,1,0,0,46252,2.509397
gxq6VEM8VjA,"öm Fe oe <2 ""3 Zİ Pay ales Wil > a A5 Jile kğ gi —— İnt İN —— 70 oe, ES zi me a =\s a: rh 7, Lai 4 ~",30,129,1,0,0,2038083,7.858409
h0_0HL0nP0U,MUTLULUK ICI HER GÜN BİR * 5 DOS |,8,37,1,0,0,2328606,6.832229
h43aXZKp44U,> FREELANCE -— Hal a \\ GEG nu — . A ill) mm” gh İLİK IN,13,67,0,0,0,627148,5.805507
h5jG8zKHVQ8,"| . . . ‘ya 2UCTIN EN Vis! 7& ""& LAN Air m ee —",9,58,1,1,0,2035546,7.061477
hAN5gck5774,"Ma f cane 4G)) 00) 015-3 Cj=1 2-2 2. OF ç NE Vi MZ: ° O=L bork 4 ydi X AV 8) \Y Las IN * ave KA SX a SKİ A E EN Yaza AN / 5 Nay, N Bats (Mr İS N 26** Oj et => /",49,203,1,0,0,1944138,8.028606
hCCPbYes2zI,"Li 1 ti agi ‘tr t if Care) Cr LW tr Ur T iv Ni f { Utr Ctr Cr ti Beg tr Or dd Cir COL i di CO mi İİ eee Li Ain Se Ta, eee e 4,b KMUZU NLUĞUNDA BİNA",45,183,1,0,0,2889542,6.88773
