id,title,upload_date,caption_source,duration_seconds,word_count,sentence_count,words_per_sentence,syllables_per_word,atesman_readability,readability_label,msttr_500,question_marks_per_1k,exclamation_marks_per_1k,profanity_per_1k,intro_word_count,intro_question_marks,intro_hook_type,intro_curiosity_per_1k,outro_word_count,outro_cta_per_1k,view_count,log_views_per_day,curiosity_per_1k,uncertainty_per_1k,analogy_per_1k,emphasis_per_1k,story_per_1k,direct_address_per_1k,first_person_per_1k,call_to_action_per_1k
Cw_BHJddTgw,"Sanal gerçekliğin geleceği, Apple Vision Pro ve Meta Quest Pro hakkındaki düşüncelerim",20230608,manual,1199,2327,200,11.635,2.620541,63.1774,orta,0.722743,6.875806,0.0,0.0,179,2,question,0.0,155,0.0,733451,6.443205,3.008165,3.437903,7.735281,4.297379,6.875806,10.743446,11.173184,5.586592
1USZ5jIjra8,Sahra Çölünü Güneş Panelleriyle Kaplarsak Ne Olur?,20230611,manual,783,1497,154,9.720779,2.635939,67.5549,orta,0.702778,14.028056,0.0,0.0,139,5,question,21.582734,175,0.0,799272,6.53158,10.02004,3.340013,6.012024,4.676019,6.012024,6.012024,12.024048,2.004008
nuhFskuxygY,Dinozordan mesaj var: Kendinizi yok etmeyin!,20230618,manual,704,1397,136,10.272059,2.664996,64.9487,orta,0.714776,7.158196,0.0,0.71582,148,2,question,13.513514,159,0.0,693532,6.39591,1.431639,1.431639,2.863278,8.589835,4.294918,13.600573,15.748031,0.71582
8fBqeqBOsGA,Titanik’e dalarken kaybolan denizaltıya ne oldu?,20230621,manual,546,1051,71,14.802817,2.744053,49.9473,zor,0.789451,0.951475,0.0,0.0,194,0,surprising_claim,0.0,158,0.0,3835814,8.107473,3.805899,4.757374,4.757374,3.805899,3.805899,4.757374,12.369172,1.90295
S9g695PPlJ0,Alman Tanklarındaki En Büyük Hata!,20230625,manual,924,1750,173,10.115607,2.604571,67.7846,orta,0.7095,12.571429,0.0,0.0,152,2,question,13.157895,122,16.393443,857077,6.613371,6.285714,5.714286,5.142857,6.285714,3.428571,9.142857,15.428571,2.285714
nZqaCrwOMxM,"Büyük Astronomik Keşif: Evrenin ""Hımmm""layan Sesi",20230702,manual,835,1527,144,10.604167,2.584807,67.3035,orta,0.711981,7.858546,1.309758,0.0,188,1,question,5.319149,151,6.622517,886958,6.653683,5.239031,0.0,9.168304,5.89391,5.89391,14.407335,10.478062,4.584152
eNgsPsnRfSY,Instagram’ın Threads’i Twitter’ı öldürebilir mi?,20230706,manual,695,1483,125,11.864,2.577883,64.2935,orta,0.678818,8.766015,0.0,0.0,203,2,question,4.926108,167,11.976048,612133,6.286907,2.697235,0.674309,13.486177,2.697235,6.743088,5.394471,23.600809,10.788941
P8dBfxoDWMU,Zaman bir yanılgıdan mı ibaret?,20230709,manual,659,1273,145,8.77931,2.561665,72.9961,kolay,0.695309,20.424195,0.785546,0.0,136,5,question,7.352941,165,6.060606,959284,6.7381,9.426551,1.571092,7.85546,2.356638,2.356638,11.783189,18.853103,1.571092
fS6Yx4VEELc,Las Vegas'ın dev gözü: SPHERE,20230713,manual,867,1574,163,9.656442,2.517154,72.495,kolay,0.727959,5.082592,3.17662,0.0,121,0,surprising_claim,0.0,116,0.0,460541,6.00911,4.447268,5.082592,8.259212,6.988564,4.447268,5.082592,7.623888,1.905972
A0CF_8ttMqE,Tuhaf Atmosferik Fenomenler,20230716,manual,862,1816,192,9.458333,2.629956,68.4803,orta,0.67138,9.361233,10.462555,0.0,192,1,question,5.208333,176,0.0,569276,6.223248,6.057269,2.202643,13.76652,12.665198,2.202643,12.114537,5.506608,2.202643
jYWyiXjBAqw,OPPENHEIMER filmini o 30 IMAX sinemasından birinde izledim,20230723,manual,1140,2222,235,9.455319,2.555806,71.4671,kolay,0.707258,4.950495,0.450045,0.0,168,0,story,0.0,96,0.0,1507761,7.202232,2.250225,4.050405,8.550855,9.0009,7.650765,5.850585,18.451845,5.850585
7BSHnfzCPuo,ABD yıllardır UFO’ları gizliyor mu?,20230727,manual,1080,2222,194,11.453608,2.538704,66.9387,orta,0.71365,8.550855,0.0,0.0,191,1,question,0.0,176,22.727273,2848477,7.841604,1.80018,1.350135,4.050405,8.10081,8.550855,8.550855,15.30153,5.40054
WiDGGJ-DROE,Frappuccino Etkisi,20230730,manual,1057,2190,278,7.877698,2.451598,79.7713,kolay,0.667958,21.917808,1.369863,0.456621,158,4,question,6.329114,132,0.0,1025643,6.823517,5.936073,4.109589,3.652968,6.849315,2.283105,10.958904,10.045662,1.826484
jtVpPDqNuS8,NÖROESTETİK - Sanat beyni nasıl dönüştürür?,20230806,manual,883,1712,173,9.895954,2.630257,67.326,orta,0.738585,13.434579,0.584112,0.0,132,8,question,7.575758,107,0.0,589227,6.276334,7.593458,2.920561,7.009346,7.009346,2.336449,37.383178,13.434579,2.920561
X29AbAAPGV0,Evren düşündüğümüzden 2 KAT daha mı eski?,20230813,manual,1042,2201,262,8.400763,2.542935,74.7366,kolay,0.707009,8.178101,10.904134,0.0,200,0,surprising_claim,0.0,175,0.0,528789,6.174639,7.269423,2.726034,4.997728,6.360745,6.815084,12.267151,10.449796,5.452067
oYY2akKP2-0,Ted Kaczynski'nin Karanlık Hikayesi,20230820,manual,1948,2880,357,8.067227,2.604167,73.1471,kolay,0.718263,10.069444,1.736111,0.0,148,0,direct_address,0.0,127,0.0,1454280,7.191352,3.472222,1.041667,9.375,3.472222,7.986111,11.458333,14.236111,1.388889
sPojDMQWVCw,ChatGPT ile Bilimsel Simülasyonlar,20230827,manual,1268,2558,327,7.82263,2.525801,76.9339,kolay,0.709678,12.900704,12.900704,0.0,180,5,question,27.777778,169,5.91716,599641,6.312886,8.9914,6.254887,7.036747,10.164191,6.254887,16.028147,19.546521,17.200938
JdbpT7tWvpY,Yer altında yaşam mümkün mü?,20230903,manual,1139,2417,261,9.260536,2.588746,70.6521,kolay,0.719722,10.343401,7.033513,0.0,165,2,question,6.060606,159,12.578616,1095976,6.921576,5.792305,2.896152,6.619777,5.792305,5.792305,14.894497,14.067025,4.964832
_aGiTftfhyo,Loch Ness Canavarı Avı Yeniden Başladı!,20230910,manual,1357,2820,239,11.799163,2.518794,66.8366,orta,0.692229,3.900709,3.546099,0.0,164,0,surprising_claim,0.0,137,0.0,797774,6.610851,1.77305,1.41844,7.446809,4.964539,6.382979,4.964539,14.184397,2.12766
uNvZaCua0RM,AI DRONE İNSANI YENDİ!,20230917,manual,1419,2827,293,9.648464,2.684825,65.7797,orta,0.688834,9.197029,4.952246,0.0,151,4,question,13.245033,74,0.0,537641,6.223388,6.367174,1.414927,6.720906,6.720906,7.074637,9.904492,13.795543,3.183587
zs27vBoIA0w,"Uzaylı değil, Nazca Mumyaları",20230920,manual,811,1562,137,11.40146,2.652369,62.5083,orta,0.744645,7.042254,1.28041,0.0,189,2,question,5.291005,173,5.780347,1224342,7.048054,5.761844,1.28041,5.761844,3.201024,3.841229,5.121639,9.603073,4.481434
6PiX-sGNFLM,Ozon deliğine ne oldu?,20230924,manual,1044,1956,232,8.431034,2.665133,69.7483,orta,0.703469,13.803681,3.578732,0.0,88,2,question,34.090909,157,19.10828,1122122,6.96471,9.202454,2.04499,8.179959,7.668712,5.623722,6.646217,20.961145,5.112474
LznUphXBnIQ,10 Kentilyon Dolarlık Asteroite gidiyoruz! Psyche,20231001,manual,627,1352,139,9.726619,2.488905,73.4468,kolay,0.677091,9.615385,6.656805,0.0,185,8,question,16.216216,156,0.0,617116,6.374171,3.698225,3.698225,7.39645,10.35503,2.95858,5.177515,13.313609,4.43787
_J78SeTk7LQ,2023 Nobel Fizik Ödülü - Attosaniye Lazerler,20231008,manual,637,1314,139,9.453237,2.697108,65.7957,orta,0.682408,12.937595,5.327245,0.0,163,2,question,6.134969,148,0.0,379396,5.895407,3.04414,1.52207,9.893455,9.13242,4.56621,7.61035,9.13242,2.283105
LW-myQJceTE,Cesur Yeni Dünya,20231015,manual,779,1417,173,8.190751,2.610445,72.5725,kolay,0.720876,14.820042,5.64573,0.0,149,2,question,6.711409,135,0.0,622255,6.395799,3.528582,4.234298,9.880028,1.411433,11.291461,8.468596,19.760056,7.762879
CumRvmiN4Fg,Dzhanibekov Etkisi Neden 10 Yıl Sır Gibi Saklandı?,20231022,manual,719,1586,158,10.037975,2.566835,69.5033,orta,0.716209,9.457755,4.413619,0.0,192,4,question,5.208333,184,10.869565,2299094,7.708252,8.196721,0.630517,11.349306,5.674653,4.413619,20.807062,8.196721,5.674653
-0P2pi8i-cI,"30 gün boyunca her gün 22:22'de yattım! Kaliteli uyku için 10, 3, 2, 1, 0 kuralı",20231025,manual,889,1970,229,8.60262,2.505076,75.7307,kolay,0.664628,6.598985,2.538071,0.0,196,1,question,5.102041,207,0.0,3450061,8.116887,5.076142,2.538071,8.121827,3.553299,4.568528,10.659898,14.213198,6.598985
TZzSbGNl97I,100,20231029,manual,420,716,83,8.626506,2.667598,69.1391,orta,0.753463,2.793296,2.793296,0.0,186,0,surprising_claim,0.0,110,0.0,598220,6.370004,4.189944,0.0,5.586592,4.189944,5.586592,5.586592,19.553073,0.0
wvqU4HtLEO4,"İnsanların soyu tükenirse, bir yıl sonra Dünya nasıl görünürdü?",20231101,manual,651,1286,133,9.669173,2.541991,71.464,kolay,0.719762,6.22084,5.443235,0.0,82,3,question,24.390244,191,5.235602,2012261,7.584783,3.888025,5.443235,10.108865,3.888025,8.553655,13.99689,27.993779,2.332815
zAssqk78h4E,Yapay Zeka Çağında Tasarım,20231105,manual,785,1724,179,9.631285,2.665893,66.5851,orta,0.712045,5.220418,0.0,0.0,189,0,surprising_claim,0.0,193,0.0,349204,5.839748,2.320186,0.580046,3.480278,6.960557,2.900232,8.700696,24.361949,4.060325
vcR9cM3AgjA,Güneşin etrafına bu küre inşa edilebilir mi?,20231108,automatic,852,1713,1,1713.0,2.541156,0.0,çok_zor,0.681988,0.0,0.0,0.0,118,0,question,33.898305,166,0.0,453253,6.102816,11.091652,2.335085,9.340339,4.086398,8.172796,4.086398,17.513135,2.335085
0PlJCIcYozU,Belgesel sesleri neden sahte olmak zorunda!,20231112,manual,709,1435,172,8.343023,2.510105,76.2063,kolay,0.694713,13.240418,0.0,0.0,227,6,question,0.0,149,13.422819,554025,6.307106,5.574913,4.181185,6.968641,11.149826,3.484321,14.634146,6.271777,6.271777
sFSE37Ud0WM,"OpenAI, ChatGPT'nin patronu Sam Altman'ı Neden Kovdu?",20231119,manual,771,1583,101,15.673267,2.624763,52.4679,orta,0.725843,3.790272,0.0,0.0,199,2,question,10.050251,132,7.575758,530486,6.270699,5.053696,2.526848,8.212255,8.212255,9.475679,6.317119,15.792798,4.421984
7DFs2WifolI,Yeni stüdyom bir uzay gemisi: TARDIS,20231123,manual,723,1312,118,11.118644,2.535823,67.9286,orta,0.70665,3.04878,0.762195,0.0,172,1,question,0.0,147,0.0,265897,5.585867,0.762195,0.0,6.097561,8.384146,9.146341,6.859756,19.817073,3.810976
JTw3usk_K7E,Dinozorlar Nasıl Yok Oldu?,20231126,manual,532,1100,107,10.280374,2.551818,69.4739,orta,0.722667,10.0,0.909091,0.0,195,0,question,5.128205,149,0.0,755169,6.630264,14.545455,2.727273,5.454545,2.727273,4.545455,9.090909,16.363636,0.909091
K3iFTE795o0,Demek Dünyayı Kurtarmak İstiyorsun? O zaman ARK yap!,20231128,manual,396,720,82,8.780488,2.615278,70.8391,kolay,0.739636,11.111111,1.388889,0.0,198,7,question,10.10101,163,30.674847,306080,5.731103,4.166667,0.0,13.888889,2.777778,5.555556,12.5,23.611111,29.166667
fTFyk-ZCj4s,Tesla CYBERTRUCK nihayet çıktı!!!,20231203,manual,697,1347,121,11.132231,2.457313,71.0473,kolay,0.68786,5.196733,5.196733,0.0,152,3,question,0.0,136,14.705882,1035438,6.952577,0.74239,5.939124,5.939124,3.711952,1.484781,9.651076,12.620638,4.454343
4RayX7iwz1Q,Domino Etkisi,20231210,manual,622,1035,137,7.554745,2.682126,71.3527,kolay,0.808476,14.492754,0.966184,0.0,121,3,question,0.0,153,6.535948,309451,5.754104,2.898551,1.932367,11.594203,4.830918,7.729469,5.797101,15.458937,1.932367
a5FqNZt1o0c,Antarktika’nın Ortasında Hayalet Parçacıklar,20231213,manual,1091,1910,223,8.565022,2.686387,68.5447,orta,0.697951,5.759162,6.806283,0.0,127,0,surprising_claim,0.0,84,0.0,498006,6.231763,5.235602,0.52356,8.900524,8.900524,2.094241,9.947644,10.471204,4.188482
L_aGUgy6yl4,Tüm zamanların en başarılı Hollywood filmi hangisi?,20231217,manual,648,1427,142,10.049296,2.530484,70.9342,kolay,0.670078,11.212334,0.0,0.0,213,6,question,0.0,165,0.0,386002,5.981639,5.606167,0.700771,4.204625,3.503854,0.700771,10.511563,9.110021,2.102313
jXbEfrP3aC0,2024'te 13 AY OLABİLİR! Zinciri Kırma!,20231224,manual,822,1938,194,9.989691,2.418473,75.5898,kolay,0.65787,7.223942,1.031992,0.0,246,7,question,4.065041,160,6.25,836581,6.760941,4.127967,1.547988,6.19195,3.611971,4.643963,11.867905,9.287926,4.127967
phkBhzsDidw,Bu yıl izlenebilecek SONUNCU film!,20231231,manual,1317,2809,314,8.94586,2.55251,72.9292,kolay,0.721359,9.255963,1.779993,0.0,235,3,question,4.255319,156,0.0,811932,6.738304,4.627981,0.711997,6.051976,3.203987,9.255963,6.763973,14.239943,2.135991
d9xJc2Dc_1s,Yaşayan en ilginç matematikçiye ne oldu?,20240107,manual,1192,2135,190,11.236842,2.607494,64.7408,orta,0.7044,7.962529,1.873536,0.0,177,3,question,5.649718,98,0.0,1605173,7.42658,8.899297,3.747073,9.367681,2.810304,7.494145,6.557377,8.430913,4.683841
axwVhuyPFwI,Spagettileştiren Kara Delikler,20240114,manual,526,1121,123,9.113821,2.594112,70.8195,kolay,0.689394,5.352364,8.920607,0.0,201,0,question,14.925373,131,0.0,329040,5.851406,6.244425,1.784121,10.704728,8.028546,3.568243,11.596789,13.38091,1.784121
v7EQfnFosHE,Ax-3 Uzay Görevi: Bizim için anlamı büyük bir adım...,20240116,manual,627,1100,87,12.643678,2.636364,59.9091,orta,0.713333,5.454545,3.636364,0.0,137,4,question,29.19708,131,22.900763,517338,6.304981,5.454545,0.909091,6.363636,2.727273,3.636364,4.545455,10.909091,6.363636
kaaDdK55Eiw,Pantheon'un Gizemli Gözü,20240121,manual,1139,2050,229,8.951965,2.599512,71.025,kolay,0.7284,8.780488,2.439024,0.0,130,3,question,7.692308,134,0.0,2007106,7.664668,1.95122,0.97561,8.292683,5.853659,2.439024,10.731707,10.243902,1.463415
dxkOUi8MO44,Kütleçekim Bir Kuvvet Değil! Ya da Alper Gezeravcı'nın mikrofonu neden böyle?,20240125,manual,672,1314,144,9.125,2.683409,67.2028,orta,0.675227,14.459665,7.61035,0.0,162,3,question,6.17284,165,0.0,475258,6.229835,9.13242,0.761035,13.69863,13.69863,6.08828,13.69863,10.65449,5.327245
rHYpsU8tB2U,KÜBRA - Dizi Analizi,20240128,automatic,1050,2050,1,2050.0,2.626829,0.0,çok_zor,0.7504,0.0,0.0,0.0,187,0,surprising_claim,0.0,124,0.0,984933,6.960731,2.439024,0.487805,9.268293,9.268293,10.731707,17.073171,11.707317,4.878049
BxRvTy52RaA,"Apple Vision Pro ikinci ""iPhone anı"" mı? - İlk İzlenimler",20240204,automatic,3082,6641,8,830.125,2.552176,0.0,çok_zor,0.650477,0.0,0.0,0.0,172,0,question,5.813953,169,17.751479,1432118,7.342281,1.957537,3.011595,10.540581,15.208553,4.517392,14.003915,13.702756,7.227827
LmXyR0Qhg_A,Geçmişte insanlar neden daha şık görünüyordu?,20240211,manual,758,1512,148,10.216216,2.48545,72.3077,kolay,0.752,12.566138,6.613757,0.0,204,6,question,14.705882,121,8.264463,1415291,7.338036,8.597884,3.306878,9.259259,5.952381,5.952381,7.936508,9.259259,2.645503
d9JyuSxNEzw,"Bu videodaki görüntüler tamamen yapay zekayla üretildi, Ben hariç! Open AI'dan yeni model: SORA",20240216,manual,847,1836,168,10.928571,2.683007,62.5116,orta,0.728024,9.259259,4.357298,0.0,163,0,surprising_claim,0.0,145,0.0,817217,6.794764,5.446623,0.544662,11.982571,4.901961,2.723312,11.437908,11.437908,7.08061
eFX93zJZWUM,50 Yıl Çalışabilen Pul Kadar Nükleer Piller Geliyor!,20240218,manual,935,1904,207,9.198068,2.600315,70.3504,kolay,0.681629,8.928571,1.57563,0.0,148,3,question,0.0,164,0.0,582423,6.45869,6.827731,1.05042,7.352941,6.302521,5.777311,11.029412,8.928571,1.57563
_PV_SBFJS74,Sıkılmadan etkili çalışma teknikleri,20240225,manual,641,1432,145,9.875862,2.594972,68.796,orta,0.689272,9.078212,8.379888,0.0,203,0,surprising_claim,0.0,157,0.0,1868123,7.630788,0.698324,0.698324,9.078212,2.793296,9.776536,6.284916,6.284916,1.396648
ypxGlk-j00s,$200'dan $2000000000000'a Nvidia'nın kurucusu JENSEN'in hikayesi,20240303,manual,1042,1974,189,10.444444,2.526849,70.0488,kolay,0.704127,4.559271,1.519757,0.0,109,0,surprising_claim,0.0,86,0.0,1284688,7.264332,4.559271,1.519757,5.572442,5.065856,12.158055,26.849037,9.118541,0.506586
Nh9_VA21CXc,DUNE Bölüm 2 Analizi,20240306,automatic,2156,4217,1,4217.0,2.497036,0.0,çok_zor,0.703355,0.0,0.0,0.0,207,0,question,9.661836,157,0.0,932942,6.948003,2.134219,2.371354,7.588333,7.114062,7.588333,4.979843,18.970832,2.371354
TtwK1T3FtpA,Hafıza Tuzakları: Sahte Anılar ve Mandela Etkisi,20240310,manual,917,1943,176,11.039773,2.646938,63.6705,orta,0.709809,14.410705,4.117344,0.0,210,3,question,9.52381,175,0.0,565022,6.451613,6.690685,1.544004,6.690685,5.14668,7.205353,9.264025,13.381369,5.661348
CjnCe46J9ok,OVALA BABACIM! Küçük Bir Fikrin Milyar Dolarlık Başarısı,20240317,manual,1066,2109,231,9.12987,2.547653,72.6441,kolay,0.725912,8.534851,11.379801,0.0,172,7,question,5.813953,140,7.142857,766673,6.764254,2.370792,1.422475,15.173068,6.638217,11.379801,11.853959,10.905642,3.793267
53t3Rl-Jm2Y,Yapay zekayla ikinci beyin: Notion Q&A,20240324,manual,761,1682,166,10.13253,2.651011,65.8747,orta,0.699297,9.512485,0.0,0.0,191,2,question,0.0,162,0.0,371935,6.05005,4.161712,2.378121,5.350773,8.917955,4.756243,18.43044,28.537455,11.296076
LxlUrSjRm4s,3 Cisim Problemi - Uzaylıların Bilimi ve Teknolojisi,20240327,automatic,2077,4058,4,1014.5,2.613603,0.0,çok_zor,0.719586,0.0,0.0,0.0,205,0,surprising_claim,4.878049,120,0.0,2535277,7.970793,3.942829,1.971414,9.857072,6.653524,6.653524,4.928536,11.58206,2.957122
k2QgPzi3dPc,Bunu Anlarsanız Her Şeyi Anlarsınız! Parçacık Fiziğinin Standart Modeli,20240331,manual,789,1625,183,8.879781,2.611692,70.724,kolay,0.641,7.384615,1.230769,0.0,184,4,question,0.0,161,0.0,843727,6.875828,6.769231,0.0,13.538462,10.461538,0.615385,0.615385,9.230769,0.615385
auXXdzlKbOY,Canınız İstemese Bile NASIL MOTİVE OLURSUNUZ?,20240407,manual,892,1921,198,9.70202,2.630401,67.8264,orta,0.664365,11.972931,3.643935,0.0,200,6,question,20.0,161,0.0,2155449,7.821181,10.411244,1.561687,6.767309,8.328995,5.726184,15.096304,18.740239,3.123373
O04_SXPuIv4,Kitap okumak beynimizi nasıl etkiliyor?,20240414,manual,992,1584,149,10.630872,2.619318,65.8473,orta,0.731214,8.207071,1.262626,0.0,157,1,question,6.369427,11,90.909091,1724658,7.606433,4.419192,1.262626,10.10101,5.681818,5.050505,17.676768,17.045455,4.419192
8Xv-Zo_3bCQ,Yüzüklerin Efendisi'nde hepsine hükmedecek o tek yüzüğün anlamı ne?,20240421,manual,1167,1917,187,10.251337,2.631716,66.3398,orta,0.691956,7.824726,2.086594,0.0,135,3,question,7.407407,71,0.0,1195900,7.248709,4.694836,0.521648,11.476265,5.216484,8.868023,4.173187,9.389671,2.086594
89jx0SaPnks,Hayatımızı Değiştirecek Teknoloji: NANOBOTLAR,20240428,manual,887,1674,173,9.676301,2.74552,63.2686,orta,0.722213,10.155317,0.0,0.0,161,6,question,12.42236,133,0.0,444759,6.269031,5.973716,2.389486,8.363202,7.168459,2.389486,4.778973,16.129032,0.597372
pB_WHLWRB98,Eylül'e kadar gökyüzünde yeni bir yıldız belirecek!,20240505,manual,908,1808,171,10.573099,2.494469,71.0139,kolay,0.650266,1.106195,1.659292,0.0,142,0,question,14.084507,166,0.0,359422,6.064754,8.29646,3.871681,7.190265,7.190265,7.743363,7.743363,7.190265,2.212389
47eHTJIZZVg,Dev kum solucanları gerçekten olabilir mi?,20240512,manual,754,1294,136,9.514706,2.645286,67.7173,orta,0.700363,6.18238,0.0,0.0,120,0,surprising_claim,0.0,128,7.8125,586336,6.561637,6.18238,0.772798,18.547141,5.409583,0.772798,4.636785,13.910355,4.636785
xuGfzIGl0ZE,O film gerçek oluyor: Yeni GPT-4o yapay zeka modelinin sesine inanamayacaksınız!,20240514,manual,1210,1835,190,9.657895,2.568937,70.4108,kolay,0.674828,8.174387,1.634877,0.0,82,0,surprising_claim,0.0,117,17.094017,1312644,7.369171,4.359673,1.634877,10.354223,5.99455,7.629428,14.713896,10.354223,2.724796
1AP6fDsfWxA,Evrenin Sonu Nasıl Olacak?,20240519,automatic,941,1853,3,617.666667,2.497032,0.0,çok_zor,0.632972,0.0,0.0,0.0,150,0,surprising_claim,0.0,160,0.0,914512,7.014089,12.412304,4.856989,7.01565,13.491635,7.555316,7.555316,18.348624,3.237992
ueKZc6hN024,Uzaktan Kumandayla Hayvanları Kontrol Etmek,20240526,automatic,1021,2206,2,1103.0,2.571623,0.0,çok_zor,0.699969,0.0,0.0,0.0,135,0,question,7.407407,167,0.0,236482,5.672658,5.893019,1.359927,8.612874,10.426111,2.719855,8.159565,9.519492,3.626473
HLmbb3pGBHY,Bu desende dikkatinizi çeken bir şey var mı?,20240602,manual,580,1233,143,8.622378,2.410381,79.4835,kolay,0.671316,17.03163,8.1103,0.0,197,6,question,5.076142,151,0.0,206133,5.544395,10.54339,4.05515,8.1103,8.1103,4.86618,11.35442,12.16545,4.05515
hWLu9uUrr98,Bu yaz ne izleyelim? En iyi TV dizileri,20240609,automatic,1917,4245,1,4245.0,2.526266,0.0,çok_zor,0.699188,0.0,0.0,0.235571,200,0,question,15.0,211,4.739336,530507,6.49599,7.773852,3.062426,6.831567,7.773852,10.836278,8.480565,19.787986,6.360424
SYmqNQUzueo,Apple'ın Zekası: WWDC 2024'teki en büyük yapay zeka duyuruları,20240611,manual,979,1959,165,11.872727,2.720265,58.5505,orta,0.708319,5.104645,0.510465,0.0,164,3,question,18.292683,146,0.0,509630,6.458397,3.573252,3.062787,6.125574,7.656968,5.104645,17.866258,9.188361,6.125574
2sx4UoQvres,Gelecekte herkes* bunu mu yiyecek?,20240616,automatic,962,1957,3,652.333333,2.516607,0.0,çok_zor,0.680725,0.0,0.0,0.0,167,0,question,5.988024,159,6.289308,366667,6.136033,4.598876,3.576903,10.73071,11.241696,4.08789,8.175779,11.241696,3.576903
gxq6VEM8VjA,CYBERTRUCK geldi! İlk İzlenimler,20240623,automatic,1839,3146,2,1573.0,2.518118,0.0,çok_zor,0.682845,0.0,0.0,0.0,102,0,surprising_claim,0.0,160,6.25,2038083,7.858409,2.542912,1.907184,7.946599,13.66815,2.860776,11.760966,19.071837,7.628735
H7ygo0GMsik,Yakında Hayvanlarla Konuşabilir miyiz? Yapay Zeka bunu hızlandırabilir!,20240630,automatic,1292,2245,3,748.333333,2.503341,0.0,çok_zor,0.678506,0.0,0.0,0.0,133,0,question,22.556391,72,0.0,709403,6.812704,8.017817,1.781737,10.690423,10.244989,3.563474,3.11804,16.035635,1.336303
BwKcz1fFXPQ,Sistem 1 ve Sistem 2: Beyninizdeki Gizli Savaş,20240707,automatic,1270,2510,5,502.0,2.522709,0.0,çok_zor,0.722,0.0,0.0,0.0,158,0,question,18.987342,152,0.0,377159,6.1909,7.968127,0.796813,11.553785,10.358566,2.390438,8.366534,22.709163,4.780876
GQEKkTug1Zk,21. Yüzyıl için gereken 4 Yetenek: Bir Yaz Projesi,20240714,automatic,852,1539,1,1539.0,2.541261,0.0,çok_zor,0.734769,0.0,0.0,0.0,123,0,surprising_claim,0.0,118,0.0,280252,5.903691,5.198181,0.649773,10.396361,6.497726,7.147498,11.046134,19.493177,9.096816
giGKlpuXdwo,Bu gezegende uzaylı yaşam mı keşfedildi? - K2-18b,20240721,automatic,863,1626,8,203.25,2.5369,0.0,çok_zor,0.673929,0.0,0.0,0.0,146,0,surprising_claim,0.0,122,0.0,827656,6.993952,6.150062,3.075031,9.225092,11.070111,2.460025,9.840098,18.450185,4.920049
fUzZSU9wBCM,Kendinizi Dondurup Geleceğe Yolculuk Yapabilir misiniz?,20240728,automatic,998,1610,1,1610.0,2.554037,0.0,çok_zor,0.748955,0.0,0.0,0.0,130,0,question,7.692308,123,0.0,1399261,7.527928,6.832298,1.863354,5.590062,11.801242,3.726708,14.906832,8.074534,1.242236
dqpr4o8Z4bM,2024'ÜN EN GELİŞMİŞ İNSANSI ROBOTLARI,20240804,automatic,1135,2166,6,361.0,2.712835,0.0,çok_zor,0.733884,0.0,0.0,0.0,170,0,surprising_claim,0.0,139,21.582734,522585,6.553244,2.308403,1.385042,3.693444,7.848569,2.308403,3.693444,17.54386,3.231764
x_C19quB7Oc,CYBERTRUCK ile yağmurda ilk kamp!,20240811,automatic,2620,2820,1,2820.0,2.217021,0.0,çok_zor,0.70775,0.0,0.0,0.0,116,0,surprising_claim,0.0,82,0.0,1619753,7.692942,3.191489,2.836879,7.801418,4.255319,3.900709,10.283688,25.886525,6.737589
056_ytYysPU,Göremediğimiz Bir Renk Olabilir mi?,20240818,automatic,1004,1853,3,617.666667,2.502968,0.0,çok_zor,0.651554,0.0,0.0,0.539665,122,0,direct_address,0.0,116,8.62069,531543,6.589135,8.094981,0.539665,8.634647,18.348624,3.777658,15.110631,28.062601,5.936319
Nb5zI1_sbL0,KARANLIK OKSİJEN: Okyanus Derinliklerinde Şaşırtıcı Keşif,20240825,automatic,960,1788,3,596.0,2.591163,0.0,çok_zor,0.678215,0.0,0.0,0.0,146,0,question,27.39726,125,0.0,2111959,7.977298,6.152125,6.152125,10.067114,10.626398,5.592841,11.185682,5.592841,0.559284
JUjm4vSlw6s,26 Kez Üst Üste Siyah Gelirse Ne Olur? Monte Carlo Yanılgısı,20240901,automatic,1031,1890,3,630.0,2.410582,0.0,çok_zor,0.651423,0.0,0.0,0.0,134,0,question,7.462687,163,12.269939,423128,6.380656,5.291005,1.587302,5.820106,6.878307,7.936508,18.518519,9.52381,8.465608
DSDF5SXROUU,Neden Bütün Dünya Haritaları Hatalı?,20240908,automatic,920,1840,4,460.0,2.563043,0.0,çok_zor,0.665265,0.0,0.0,0.0,146,0,question,27.39726,158,6.329114,780190,7.001531,10.869565,2.173913,9.23913,10.869565,1.630435,14.130435,7.065217,2.717391
qji-iQHeaRA,Odağını Kaybetmeden Saatlerce Nasıl Çalışabilirsin?,20240915,automatic,925,1802,1,1802.0,2.603774,0.0,çok_zor,0.728848,0.0,0.0,0.0,163,0,question,6.134969,125,16.0,1827705,7.862178,7.214206,1.664817,8.324084,10.54384,4.994451,25.527192,7.214206,7.214206
tVaWO62nmjM,Mısır Piramitleri Neden Orion Takımyıldızıyla Hizalanıyor?,20240922,automatic,1160,2252,11,204.727273,2.522647,0.0,çok_zor,0.686463,0.0,0.0,0.0,145,0,question,20.689655,187,10.695187,1049085,7.317308,8.436945,0.44405,9.325044,8.880995,3.552398,12.877442,13.321492,3.108348
